2021-06-26 22:06:778 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:534 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> id: Email]
2021-06-30 18:06:846 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> id: Password]
2021-06-30 18:06:153 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> id: ConfirmPassword]
2021-06-30 18:06:215 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:455 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (7ad57bacd8426f5a8ac08195f2eb3c46)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 18:06:227 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:139 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:492 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> id: FirstName]
2021-06-30 18:06:822 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> id: LastName]
2021-06-30 18:06:144 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> id: Email]
2021-06-30 18:06:407 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> id: Password]
2021-06-30 18:06:665 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> id: ConfirmPassword]
2021-06-30 18:06:726 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:428 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (746f12f93e9646abea17b75d4235386c)] -> xpath: //h1[contains(text(),'Register')]]
2021-06-30 18:06:104 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:515 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (2e8b2afd2ececa2ab062916d39e7caff)] -> link text: Computers]
2021-06-30 18:06:779 INFO  ComputerPage :33 - Clicking on Desktops link : [[ChromeDriver: chrome on WINDOWS (2e8b2afd2ececa2ab062916d39e7caff)] -> link text: Desktops]
2021-06-30 18:06:817 INFO  ComputerPage :36 - Verify on Desktops Text : [[ChromeDriver: chrome on WINDOWS (2e8b2afd2ececa2ab062916d39e7caff)] -> xpath: //h1[contains(text(),'Desktops')]]
2021-06-30 18:06:879 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:298 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (f7f8a2bdf88e687df071107a6e28ed17)] -> link text: Computers]
2021-06-30 18:06:981 INFO  ComputerPage :41 - Clicking on Notebooks link : [[ChromeDriver: chrome on WINDOWS (f7f8a2bdf88e687df071107a6e28ed17)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[2]/a]
2021-06-30 18:06:16 INFO  ComputerPage :44 - Verify on Notebooks Text : [[ChromeDriver: chrome on WINDOWS (f7f8a2bdf88e687df071107a6e28ed17)] -> xpath: //h1[contains(text(),'Notebooks')]]
2021-06-30 18:06:972 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:583 INFO  HomePage :46 - MouseHover on Computer link : [[ChromeDriver: chrome on WINDOWS (8244b9dbcf96f2f4a0326d4ceb069dc2)] -> link text: Computers]
2021-06-30 18:06:865 INFO  ComputerPage :49 - Clicking on Software link : [[ChromeDriver: chrome on WINDOWS (8244b9dbcf96f2f4a0326d4ceb069dc2)] -> xpath: //ul[@class='top-menu notmobile']/li[1]/ul/li[3]/a]
2021-06-30 18:06:896 INFO  ComputerPage :52 - Verify on Software Text : [[ChromeDriver: chrome on WINDOWS (8244b9dbcf96f2f4a0326d4ceb069dc2)] -> xpath: //h1[contains(text(),'Software')]]
2021-06-30 18:06:855 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:255 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (1e7917194c920f7b3312ab96044f91bf)] -> link text: Log in]
2021-06-30 18:06:287 INFO  LoginPage :59 - Getting text from : [[ChromeDriver: chrome on WINDOWS (1e7917194c920f7b3312ab96044f91bf)] -> xpath: //div[@class='page-title']//h1]
2021-06-30 18:06:174 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:500 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:599 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> id: FirstName]
2021-06-30 18:06:701 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> id: LastName]
2021-06-30 18:06:805 INFO  LoginPage :45 - Entering email address : vrajeshpatel1990@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> id: Email]
2021-06-30 18:06:914 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> id: Password]
2021-06-30 18:06:02 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> id: ConfirmPassword]
2021-06-30 18:06:38 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:943 INFO  LoginPage :71 - Clicking On Logout Button : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> xpath: //a[contains(text(),'Log out')]]
2021-06-30 18:06:398 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (0b1eb0db37891b9499009493bbcbc908)] -> link text: Log in]
2021-06-30 18:06:979 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:807 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (07ec93d625a1b408711bebd044d76d84)] -> link text: Log in]
2021-06-30 18:06:957 INFO  LoginPage :45 - Entering email address : abcd123@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (07ec93d625a1b408711bebd044d76d84)] -> id: Email]
2021-06-30 18:06:66 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (07ec93d625a1b408711bebd044d76d84)] -> id: Password]
2021-06-30 18:06:94 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (07ec93d625a1b408711bebd044d76d84)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:527 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (07ec93d625a1b408711bebd044d76d84)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:367 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:566 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (2ba628460d39a1182454d7636feb4ced)] -> link text: Log in]
2021-06-30 18:06:685 INFO  LoginPage :45 - Entering email address : xyz@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (2ba628460d39a1182454d7636feb4ced)] -> id: Email]
2021-06-30 18:06:779 INFO  LoginPage :50 - Entering password : abc123 to password field : [[ChromeDriver: chrome on WINDOWS (2ba628460d39a1182454d7636feb4ced)] -> id: Password]
2021-06-30 18:06:808 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (2ba628460d39a1182454d7636feb4ced)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:858 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (2ba628460d39a1182454d7636feb4ced)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:751 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:87 INFO  HomePage :88 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8f90312b964f205c05933ecdca6ca377)] -> link text: Log in]
2021-06-30 18:06:207 INFO  LoginPage :45 - Entering email address : amdnff@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (8f90312b964f205c05933ecdca6ca377)] -> id: Email]
2021-06-30 18:06:297 INFO  LoginPage :50 - Entering password : xyz123 to password field : [[ChromeDriver: chrome on WINDOWS (8f90312b964f205c05933ecdca6ca377)] -> id: Password]
2021-06-30 18:06:327 INFO  LoginPage :54 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (8f90312b964f205c05933ecdca6ca377)] -> xpath: //button[contains(text(),'Log in')]]
2021-06-30 18:06:759 INFO  LoginPage :65 - Verify Error Message: [[ChromeDriver: chrome on WINDOWS (8f90312b964f205c05933ecdca6ca377)] -> css selector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-1 div.page.login-page div.page-body div.customer-blocks div.returning-wrapper.fieldset form:nth-child(1) > div.message-error.validation-summary-errors:nth-child(1)]
2021-06-30 18:06:634 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:462 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:573 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> id: LastName]
2021-06-30 18:06:674 INFO  LoginPage :45 - Entering email address : vrajeshpatel13583@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> id: Email]
2021-06-30 18:06:777 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> id: Password]
2021-06-30 18:06:865 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> id: ConfirmPassword]
2021-06-30 18:06:896 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:986 INFO  RegisterPage :51 - Verify First Name Text : [[ChromeDriver: chrome on WINDOWS (9acef6e352b55a91b87bd8accd18b51e)] -> xpath: //span[@id='FirstName-error']]
2021-06-30 18:06:838 INFO  BasePage :33 - Launching Chrome Browser 
2021-06-30 18:06:297 INFO  HomePage :93 - Clicking on Register link : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> xpath: //a[@class='ico-register']]
2021-06-30 18:06:411 INFO  RegisterPage :35 - Entering firstname : vrajesh to firstname field : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> id: FirstName]
2021-06-30 18:06:499 INFO  RegisterPage :39 - Entering lastname  : patel to lastname field : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> id: LastName]
2021-06-30 18:06:610 INFO  LoginPage :45 - Entering email address : vrajeshpatel@yahoo.com to email field : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> id: Email]
2021-06-30 18:06:716 INFO  LoginPage :50 - Entering password : abc1234 to password field : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> id: Password]
2021-06-30 18:06:802 INFO  RegisterPage :43 - Entering ConfirmPassword  : abc1234 to ConfirmPassword field : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> id: ConfirmPassword]
2021-06-30 18:06:830 INFO  RegisterPage :46 - Clicking On Login Butto : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> xpath: //button[@id='register-button']]
2021-06-30 18:06:753 INFO  RegisterPage :30 - Verify Text : [[ChromeDriver: chrome on WINDOWS (43e41fb9f380a43b1b0b865d8b9ee21d)] -> xpath: //h1[contains(text(),'Register')]]
